scl,S1413-82712019000200311,research-article,aline,lima nunes,2019-04,psico usf,psico usf,,2175-3563,2,2,24,311
scl,S1413-82712019000200383,research-article,daniela bergesch dincao,marrone,2019-04,psico usf,psico usf,,2175-3563,2,2,24,383
scl,S1808-86942019000300379,review-article,ahmed,elsobki,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,379
scl,S1414-462X2019000200131,research-article,vilson almeida,souza,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,131
scl,S0100-54052019000200164,research-article,heloise volpe,lopes,2019-04,summa phytopathologica,summa phytopathol,0100-5405,1980-5454,2,2,45,164
scl,S1517-70762019000100335,research-article,alanna silveira de,moraes,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1517-70762019000100350,research-article,saulo cordeiro,lima,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1808-86942019000300310,research-article,katherine,gautschi mills,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,310
scl,S1413-82712019000200259,research-article,celia maria cruz marques,chaves,2019-04,psico usf,psico usf,,2175-3563,2,2,24,259
scl,S2175-62362019000200410,research-article,william,corsaro,2019,educacao realidade,educ real,0100-3143,2175-6236,2,2,44,
scl,S1413-82712019000200323,research-article,ana maria nunes el,achkar,2019-04,psico usf,psico usf,,2175-3563,2,2,24,323
scl,S1414-462X2019000200182,research-article,kellyn kessiene de sousa,cavalcante,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,182
scl,S0100-54052019000200210,brief-report,vitor cabral,araujo,2019-04,summa phytopathologica,summa phytopathol,0100-5405,1980-5454,2,2,45,210
scl,S0066-782X2019005011105,research-article,michael thomas coll,barroso,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S0100-15742019000200184,research-article,adriano souza,senkevics,2019-06,cadernos de pesquisa,cad pesqui,0100-1574,1980-5314,172,2,49,184
scl,S1517-70762019000100305,research-article,camila sanches,schimidt,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1517-70762019000100320,research-article,radnay stepham de assis,abreu,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S0100-15742019000200010,research-article,simone gomes de,melo,2019-06,cadernos de pesquisa,cad pesqui,0100-1574,1980-5314,172,2,49,10
scl,S0034-75902019000300170,research-article,marcos,erbisti,2019-06,revista de administracao de empresas,rev adm empres,0034-7590,2178-938X,3,3,59,170
scl,S0100-15742019000200078,research-article,jorge saiz,serrano,2019-06,cadernos de pesquisa,cad pesqui,0100-1574,1980-5314,172,2,49,78
scl,S1808-86942019000300329,research-article,gustavo polacow,korn,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,329
scl,S0100-54052019000200134,review-article,waldenilza monteiro vital,alfonsi,2019-04,summa phytopathologica,summa phytopathol,0100-5405,1980-5454,2,2,45,134
scl,S1808-86942019000300267,research-article,korhan,kilic,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,267
scl,S2175-91462019000100327,research-article,rakesh kumar,kalal,2019,journal of aerospace technology and management,j aerosp technol manag,,2175-9146,,1,11,
scl,S0100-15742019000200036,research-article,catarina,mangas,2019-06,cadernos de pesquisa,cad pesqui,0100-1574,1980-5314,172,2,49,36
scl,S1808-86942019000300393,case-report,javier,ata ali,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,393
scl,S1414-32832019000100510,research-article,keli lopes,santos,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1517-70762019000100331,research-article,abdias gomes dos,santos,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S0100-54052019000200129,review-article,joao jose dias,parisi,2019-04,summa phytopathologica,summa phytopathol,0100-5405,1980-5454,2,2,45,129
scl,S1414-32832019000100253,research-article,florence,dravet,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1517-70762019000100306,research-article,alexandre evangelista rodrigues,vilhena,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1517-70762019000100360,research-article,suely alves,silva,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1414-81452019000300209,research-article,gisele de castro varela,cruz,2019,escola anna nery,esc anna nery,1414-8145,2177-9465,3,3,23,
scl,S0104-07072019000100341,research-article,patricia madalena vieira,hermida,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,,1,28,
scl,S0066-782X2019005011101,research-article,andrea virginia,chaves markman,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S1517-70762019000100334,research-article,jhon cardenas,pulido,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S2237-60892019005006102,review-article,luciane maria,both,2019,trends in psychiatry and psychotherapy,trends psychiatry psychother,2237-6089,2238-0019,ahead,50,,
scl,S1517-70762019000100341,research-article,fabricio ravanello,mariosi,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1808-86942019000300319,research-article,nadia giulian de,carvalho,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,319
scl,S1808-86942019000300297,research-article,muberra,pehlivan,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,297
scl,S1982-21702019000200201,research-article,maria engracinda dos santos,ferreira,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,2,2,25,
scl,S0100-54052019000200141,research-article,ricardo,mezzomo,2019-04,summa phytopathologica,summa phytopathol,0100-5405,1980-5454,2,2,45,141
scl,S1808-86942019000300351,research-article,anna,sumarroca,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,351
scl,S1414-462X2019000200166,research-article,cynthia gabrielle silva da,costa,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,166
scl,S2175-62362019000200411,research-article,nancy lamenza sholl da,silva,2019,educacao realidade,educ real,0100-3143,2175-6236,2,2,44,
scl,S1517-70762019000100355,research-article,jessica luiza bueno,trevizani,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1982-21702019000200200,research-article,gabriel oliveira,jerez,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,2,2,25,
scl,S0103-65642019000100210,research-article,emmanuela neves,gonsalves,2019,psicologia usp,psicol usp,0103-6564,1678-5177,,1,30,
scl,S1414-462X2019000200117,research-article,tania cassia cintra de,sousa,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,117
scl,S1981-77462019000300400,research-article,pedro afonso,cortez,2019,trabalho educacao e saude,trab educ saude,1678-1007,1981-7746,3,3,17,
scl,S1808-86942019000300371,review-article,qi,yang,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,371
scl,S1413-294X2013000100008,research-article,marcos emanoel,pereira,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,37
scl,S1679-78252019000600503,research-article,douglas mateus de,lima,2019,latin american journal of solids and structures,lat am j solids struct,1679-7817,1679-7825,6,6,16,
scl,S1519-70772019005010102,research-article,diana vaz de,lima,2019,revista contabilidade financas,rev contab financ,1519-7077,1808-057X,ahead,50,,
scl,S1414-462X2019000200241,research-article,deborah cassia roland,cabral,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,241
scl,S1413-294X2013000200027,research-article,maria ignez costa,moreira,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,397
scl,S1414-32832019000100252,research-article,khesia kelly cardoso,matos,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S2175-62362019000200412,research-article,lucilene rezende,alcanfor,2019,educacao realidade,educ real,0100-3143,2175-6236,2,2,44,
scl,S1413-82712019000200287,research-article,marilia,cammarosano,2019-04,psico usf,psico usf,,2175-3563,2,2,24,287
scl,S1808-86942019000300337,research-article,iara buriola,trevisan,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,337
scl,S1413-294X2013000100009,research-article,zeidi araujo,trindade,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,47
scl,S1413-294X2013000100023,research-article,thiago strahler,rivero,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,145
scl,S0103-84782019000700452,research-article,bruna,webber,2019,ciencia rural,cienc rural,0103-8478,1678-4596,7,7,49,
scl,S1808-86942019000300344,research-article,selcuk,gunes,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,344
scl,S1413-82712019000200219,research-article,fernanda de souza,brito,2019-04,psico usf,psico usf,,2175-3563,2,2,24,219
scl,S2237-60892019005006103,review-article,renata reis,lage,2019,trends in psychiatry and psychotherapy,trends psychiatry psychother,2237-6089,2238-0019,ahead,50,,
scl,S1806-37132019000300400,research-article,maria penha uchoa,sales,2019,jornal brasileiro de pneumologia,j bras pneumol,1806-3713,1806-3756,3,3,45,
scl,S1414-462X2019000200124,research-article,raquel silva,barretto,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,124
scl,S1517-70762019000100300,research-article,denis meira,buselatto,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1808-86942019000300282,research-article,birgul,tuhanioglu,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,282
scl,S1808-86942019000300365,research-article,asli,tanrivermis sayit,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,365
scl,S1414-462X2019000200172,research-article,cristina berger,fadel,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,172
scl,S1413-294X2013000200009,research-article,remigio,todeschini,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,241
scl,S1517-70762019000100318,research-article,camila pereira,alvaraes,2019,materia rio de janeiro,materia rio j,,1517-7076,1,1,24,
scl,S1414-32832019000100255,research-article,maristela muller,sens,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S0101-28002019005019101,research-article,cristian v,riella,2019,brazilian journal of nephrology,j bras nefrol,0101-2800,2175-8239,ahead,50,,
scl,S1413-294X2013000100016,research-article,denise,jodelet,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,99
scl,S1678-91992019000100313,research-article,rosany,bochner,2019,journal of venomous animals and toxins including tropical diseases,j venom anim toxins incl trop dis,,1678-9199,,1,25,
scl,S1808-86942019000300263,editorial,andrea,campagnolo,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,263
scl,S1413-294X2013000100012,research-article,ana raquel rosas,torres,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,69
scl,S1678-69712019000300201,research-article,andrea a c,mineiro,2019,ram revista de administracao mackenzie,ram rev adm mackenzie,,1678-6971,3,3,20,
scl,S1678-91992019000100314,research-article,rocio,herraez,2019,journal of venomous animals and toxins including tropical diseases,j venom anim toxins incl trop dis,,1678-9199,,1,25,
scl,S1808-86942019000300275,research-article,fazilet,altin,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,275
scl,S1413-294X2013000200023,research-article,lucia rabello de,castro,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,359
scl,S1808-86942019000300357,research-article,gulpembe,bozkurt,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,357
scl,S1413-294X2013000200015,research-article,joao paulo,macedo,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,297
scl,S1414-462X2019000200202,research-article,clarisse pereira dias drumond,fortes,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,202
scl,S2237-60892019005006101,research-article,pricilla braga,laskoski,2019,trends in psychiatry and psychotherapy,trends psychiatry psychother,2237-6089,2238-0019,ahead,50,,
scl,S1414-462X2019000200210,research-article,susana cararo,confortin,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,210
scl,S1413-294X2013000100005,research-article,maria de fatima de souza,santos,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,17
scl,S1414-32832019000100254,research-article,rosane machado,rollo,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1413-294X2013000200022,research-article,marco aurelio maximo,prado,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,351
scl,S1414-462X2019000200225,research-article,lara onofre,ferriani,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,225
scl,S1519-70772019005010101,research-article,ilse maria,beuren,2019,revista contabilidade financas,rev contab financ,1519-7077,1808-057X,ahead,50,,
scl,S1414-32832019000101000,letter,murilo mariano,vilaca,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S0103-65642019000100211,research-article,juliana barros brant,carvalho,2019,psicologia usp,psicol usp,0103-6564,1678-5177,,1,30,
scl,S1413-294X2013000200026,research-article,jaileila araujo,menezes,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,389
scl,S1413-294X2013000100019,research-article,jonas jardim de,paula,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,117
scl,S1413-294X2013000100015,research-article,celso pereira de,sa,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,93
scl,S0034-83092019000100602,research-article,joana,monteleone,2019,revista de historia sao paulo,rev hist sao paulo,0034-8309,2316-9141,178,1,,
scl,S1806-11172019000400418,research-article,antonio soares de,castro,2019,revista brasileira de ensino de fisica,rev bras ensino fis,1806-1117,1806-9126,4,4,41,
scl,S1413-294X2013000200018,editorial,katia,maheirie,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,325
scl,S1415-43662019000700552,research-article,angelo d,banchi,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,552
scl,S1413-294X2013000100013,research-article,marcus eugenio oliveira,lima,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,75
scl,S1413-294X2013000200008,research-article,evelise rigoni de,faria,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,231
scl,S1413-294X2013000100011,research-article,joaquim pires,valentim,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,65
scl,S1413-294X2013000200016,research-article,carla meira,kreutz,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,305
scl,S1414-32832019000100250,research-article,jaqueline ferreira da,silva,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1413-294X2013000200010,research-article,camila garcia,zanca,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,249
scl,S1413-294X2013000100018,research-article,danilo de freitas,araujo,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,109
scl,S1807-59322019000100403,article-commentary,nelson a,rosario,2019,clinics,clinics,1807-5932,1980-5322,,1,74,
scl,S1807-59322019000100246,research-article,adilson costa,rodrigues,2019,clinics,clinics,1807-5932,1980-5322,,1,74,
scl,S1413-294X2013000100006,research-article,jose leon,crochik,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,25
scl,S1413-294X2013000200002,research-article,hellen chrystianne lucio,barros,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,173
scl,S1678-91992019000100312,research-article,rui seabra,ferreira jr,2019,journal of venomous animals and toxins including tropical diseases,j venom anim toxins incl trop dis,,1678-9199,,1,25,
scl,S1413-294X2013000200025,research-article,marcos ribeiro,mesquita,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,379
scl,S1413-294X2013000200005,research-article,marley rosana melo de,araujo,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,203
scl,S1415-43662019000700518,research-article,gerlani a,silva,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,518
scl,S1678-91992019000100311,research-article,eduardo octaviano,primini,2019,journal of venomous animals and toxins including tropical diseases,j venom anim toxins incl trop dis,,1678-9199,,1,25,
scl,S1413-294X2013000100007,research-article,willem,doise,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,33
scl,S1415-43662019000700524,research-article,luis h b,ben,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,524
scl,S1414-462X2019000200146,research-article,edson zangiacomi,martinez,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,146
scl,S1413-294X2013000100002,research-article,angela m o,almeida,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,03
scl,S1679-62252019000200204,research-article,caleb d,mcmahan,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1414-462X2019000200138,research-article,franciele viana,siqueira,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,138
scl,S1413-294X2013000100010,research-article,helmuth,kruger,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,57
scl,S1808-86942019000300388,case-report,aleksandra,ochal choinska,2019-06,brazilian journal of otorhinolaryngology,braz j otorhinolaryngol,1808-8694,1808-8686,3,3,85,388
scl,S1415-43662019000700532,research-article,luis h,loose,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,532
scl,S1414-462X2019000200158,research-article,wanderlei abadio de,oliveira,2019-06,cadernos saude coletiva,cad saude colet,1414-462X,2358-291X,2,2,27,158
scl,S1414-32832019000100249,research-article,danilo borges,paulino,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1678-69712019000300305,research-article,jonathan s,correa,2019,ram revista de administracao mackenzie,ram rev adm mackenzie,,1678-6971,3,3,20,
scl,S1516-14392019000400210,research-article,ying,tong,2019,materials research,mat res,1516-1439,1980-5373,4,4,22,
scl,S1413-294X2013000200004,research-article,carlos alberto domingues do,nascimento,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,193
scl,S1413-294X2013000200006,research-article,kennyston,lago,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,213
scl,S1982-21702019000200202,research-article,joao francisco galera,monico,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,2,2,25,
scl,S1414-32832019000100306,review-article,priscila pascarelli pedrico do,nascimento,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1807-59322019000100245,research-article,jin,chen,2019,clinics,clinics,1807-5932,1980-5322,,1,74,
scl,S1516-14392019000400208,research-article,david,renteria zamarron,2019,materials research,mat res,1516-1439,1980-5373,4,4,22,
scl,S0104-40362019000300610,research-article,renato de oliveira,brito,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,610
scl,S1413-294X2013000200024,research-article,amana rocha,mattos,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,369
scl,S1679-62252019000200206,research-article,guillermo e,teran,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1415-43662019000700545,research-article,julio c,ramos,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,545
scl,S1984-46702019000100316,research-article,sandra m,hartz,2019,zoologia curitiba,zoologia curitiba,1984-4670,1984-4689,,1,36,
scl,S1413-294X2013000100020,research-article,nelson torro,alves,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,125
scl,S1415-43662019000700511,research-article,lucas b de,freitas,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,511
scl,S1413-294X2013000100017,research-article,katie,almondes,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,107
scl,S1415-43662019000700506,research-article,viviane r,dorneles,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,506
scl,S0104-40362019000300449,editorial,erika,dias,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,449
scl,S1415-43662019000700538,research-article,jairo o r,leiva,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,538
scl,S1413-294X2013000200011,research-article,laura vilela,souza,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,259
scl,S1678-69712019000300304,research-article,leela l,francischeto,2019,ram revista de administracao mackenzie,ram rev adm mackenzie,,1678-6971,3,3,20,
scl,S1413-294X2013000200003,research-article,seille cristine,garcia santos,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,183
scl,S1516-14392019000400206,research-article,vladimir ivanovitch,monine,2019,materials research,mat res,1516-1439,1980-5373,4,4,22,
scl,S1415-43662019000700477,research-article,giuliani,prado,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,477
scl,S1413-294X2013000200013,research-article,caroline rubin rossato,pereira,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,277
scl,S1415-43662019000700492,research-article,wagner w a,bombardelli,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,492
scl,S1413-294X2013000100001,editorial,katie,almondes,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,01
scl,S1413-294X2013000200007,research-article,tiago,bortolini,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,223
scl,S1413-294X2013000200021,research-article,claudia,mayorga,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,343
scl,S1413-294X2013000200014,research-article,jorge castella,sarriera,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,285
scl,S1984-82502019000100505,research-article,rhaysa beatriz dos,passos,2019,brazilian journal of pharmaceutical sciences,braz j pharm sci,,2175-9790,,1,55,
scl,S1413-294X2013000200017,research-article,ariane brito,diniz,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,315
scl,S1414-32832019000100509,research-article,willian fernandes,luna,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1516-14392019000400209,research-article,shi jie,yang,2019,materials research,mat res,1516-1439,1980-5373,4,4,22,
scl,S0104-40362019000300589,research-article,nadezhda nikolaevna,savina,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,589
scl,S1414-32832019000100251,research-article,jose marcal,jackson filho,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S1413-294X2013000100021,research-article,maria jose nunes,gadelha,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,131
scl,S1984-82502019000100504,research-article,hanefi,ozbek,2019,brazilian journal of pharmaceutical sciences,braz j pharm sci,,2175-9790,,1,55,
scl,S1413-294X2013000100022,research-article,renata maria toscano barreto lyra,nogueira,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,137
scl,S1413-294X2013000200020,research-article,katia,maheirie,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,335
scl,S1413-294X2013000200001,research-article,maria fernanda,laus,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,163
scl,S1413-294X2013000100024,research-article,fernanda,mata,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,151
scl,S1413-294X2013000200012,research-article,cassia maria,rosato,2013-06,estudos de psicologia natal,estud psicol natal,,1678-4669,2,2,18,269
scl,S1679-62252019000200205,research-article,alexandre pires,marceniuk,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1679-62252019000200208,research-article,ana carolina dos santos,gauy,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1414-32832019000100248,research-article,luise ludke,dolny,2019,interface comunicacao saude educacao,interface botucatu,1414-3283,1807-5762,,1,23,
scl,S0104-07072019000100342,research-article,amina regina,silva,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,,1,28,
scl,S0104-40362019000300543,research-article,rosangela,fritsch,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,543
scl,S1415-43662019000700484,research-article,luiz r,sobenko,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,484
scl,S1679-62252019000200207,research-article,alessandro gasparetto,bifi,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1413-294X2013000100003,research-article,claudio v,torres,2013-03,estudos de psicologia natal,estud psicol natal,,1678-4669,1,1,18,05
scl,S1982-21702019000600202,research-article,samara,azevedo,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,spe,6,25,
scl,S1984-82502019000100500,research-article,hongwei,,2019,brazilian journal of pharmaceutical sciences,braz j pharm sci,,2175-9790,,1,55,
scl,S0104-40362019000300631,research-article,rogerio severiano,dutra,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,631
scl,S1516-14392019000400205,research-article,marcelo luis,siqueira,2019,materials research,mat res,1516-1439,1980-5373,4,4,22,
scl,S0103-84782019000700653,research-article,jader silva,lopes,2019,ciencia rural,cienc rural,0103-8478,1678-4596,7,7,49,
scl,S1982-21702019000600201,research-article,tais virginia,gottardo,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,spe,6,25,
scl,S1982-21702019000600200,research-article,guilherme gomes,pessoa,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,spe,6,25,
scl,S1984-82502019000100503,research-article,zikria,saleem,2019,brazilian journal of pharmaceutical sciences,braz j pharm sci,,2175-9790,,1,55,
scl,S1807-59322019000100247,research-article,alessandra,bedin,2019,clinics,clinics,1807-5932,1980-5322,,1,74,
scl,S1984-82502019000100506,research-article,nurgul,bozkurt,2019,brazilian journal of pharmaceutical sciences,braz j pharm sci,,2175-9790,,1,55,
scl,S1415-43662019000700499,research-article,viviane r,dorneles,2019-07,revista brasileira de engenharia agricola e ambiental,rev bras eng agric ambient,1415-4366,1807-1929,7,7,23,499
scl,S0104-40362019000300456,research-article,saloshna,vandeyar,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,456
scl,S0104-40362019000300521,research-article,marcos cabezas,gonzalez,2019-06,ensaio avaliacao e politicas publicas em educacao,ensaio aval pol publ educ,0104-4036,1809-4465,104,3,27,521
